bus_id,stop_id,stop_name,arrival_time,departure_time,traffic_delay,signal_delay,total_delay,previous_delay,passengers,dwell_time,congestion_level,traffic_factor,distance_to_next_stop,num_signals,bus_frequency_per_hour,headway,headway_change_rate,demand_level,bunching_label,passenger_load,bus_capacity,waiting_passengers,boarding_time,overcrowding_flag,passenger_wait_time
B4,S4,Whitefield,12.497135163854018,24.81833834876945,1.7218106786334868,1.070951158102547,1.9498500186297303,24.615850028835737,66,11.641866724215163,High,1.443229953172461,3.0597547183492395,0,4.416501751540826,4.081623386687152,4.1324422578363365,Low,0,19,60,5,3.0695888790693666,False,6.3449121391379615
B2,S3,Electronics City,30.334779109777518,36.53779774141896,6.464782370443363,1.3055027834613593,7.471058128331968,7.96721245329808,56,7.387453872590343,Medium,1.906274963091971,4.438270355244455,3,7.902874391669025,11.433963530577012,1.2502299893149207,Medium,1,32,60,0,4.466956268932055,True,5.1371239706691085
B2,S5,Koramangala,3.806973652596215,18.542659348087405,2.9209287684635576,1.6885481771442348,4.3395121621631585,27.139869618118446,22,6.1851596477604405,Low,1.8126307855475068,4.713140046602964,0,9.074775596181787,11.320638409800807,0.8069581975019844,High,0,27,60,12,4.303589467283744,False,13.011029151359471
B4,S4,Electronics City,20.330577094981248,32.1014403831821,2.2319576529186316,2.8820940072608963,5.1899754350003136,22.007456378645873,30,6.074226161011687,Low,1.3430088037511378,4.600054093888283,2,9.705925218245513,5.1541490980210805,-4.593926855476068,Low,0,46,60,38,1.3334707316775247,False,4.514086502841225
B5,S1,Koramangala,59.665810752016235,70.14321917872341,8.762512627720248,0.5,10.125511628767416,9.518068882279714,10,6.244176587633474,High,1.9949364733617614,3.113294326233513,3,4.896168684582588,11.327058395337136,4.126176982038638,Medium,0,31,60,17,2.0969789131708607,True,3.500699698414427
B5,S3,Shivajinagar,27.51921698454827,37.68822266337583,6.438311878505735,2.452315297613571,9.01471695342965,11.145939522153336,10,4.256643717224573,High,0.8538409556751199,3.2478165700394745,1,8.636838444451936,8.442719235746967,1.8358083332470976,Medium,1,68,60,15,1.1713371532855914,False,5.128645543349958
B7,S5,Whitefield,17.558997872313252,27.210171461732102,8.969029147479592,2.2847375392793103,10.708408394491334,1.7085945209260887,57,11.977162495754914,Low,1.9308576376810465,3.437631667985219,3,8.036744256796181,9.471803188753178,2.18392401783846,Low,0,23,60,48,2.8027693594603114,True,3.2032561960287342
B9,S1,Koramangala,51.622034080315906,60.321900379996684,8.068205771245385,2.200924670692626,11.273585151486074,2.607880075865149,42,5.447822688856188,Low,1.2901058283364806,1.9318301072910913,3,4.969699888628669,10.946236570211582,4.232532880406145,Medium,0,16,60,30,3.40508136592927,False,8.009332963118062
B2,S3,Marathahalli,54.52909576810119,60.35750106314721,3.5549802271384454,0.5,4.427196197854319,7.824082177636811,68,7.280006561186223,High,1.1309225136392858,1.820536723544509,3,9.600232438553316,4.879369812016948,-1.2078658529275899,High,1,53,60,32,3.202458075504663,False,6.477054310579895
B9,S2,Electronics City,52.06967482388217,55.281423943955474,0.61,0.5623524548204495,1.396045603057163,1.9305905936671046,36,8.529921080729315,Medium,1.7756879810188662,4.0668370487769785,3,6.7583609436952115,4.213941667412344,-3.278630265084698,Medium,0,64,60,33,2.9214362096277666,False,5.340000156961631
B3,S5,Shivajinagar,27.60072582484248,37.71022025581386,2.0110036568315097,1.2977357159654166,3.208492490118688,12.212560509499028,12,8.007921641948196,High,1.5154495550790443,1.2594119419792023,1,6.3456497373356875,6.693773824246781,-2.568383122045592,Medium,0,43,60,28,3.4725022007054536,False,12.865832883316967
B6,S1,Marathahalli,32.738467595613905,39.05797393931899,0.61,1.1617553091387978,2.214769002644491,10.021199475404554,50,8.308324413792072,Medium,0.9627579270131318,2.742129766188985,3,5.170865619081319,4.374182037306356,-0.7279666102195739,Low,0,34,60,36,0.9352392509800831,True,2.5309550669696224
B7,S4,Marathahalli,36.95250787229039,51.91815340493163,0.61,3.0912962340039654,2.987784003084929,0.14072939578550367,22,11.470055139656488,Medium,1.0783806044808473,4.938966428546696,2,9.70639264086498,9.555316485256991,-0.2812541322870903,Medium,0,10,60,49,0.6653609448059936,False,3.9837192014778173
B5,S5,Whitefield,38.6423563515846,53.41628623984628,1.3186531154012786,1.4244960402333628,2.377518668971119,27.263758979861215,10,2.0924836374528386,Low,1.0176655844375366,2.4105796862283926,1,6.135642852398509,4.460746335006123,-2.209823162346336,Low,0,47,60,25,3.884357468883106,False,4.296255557723302
B8,S1,Whitefield,28.581869663350282,39.0221810943694,1.6182767652645023,1.6715798972561053,3.2210085581719605,12.311446974567225,39,6.34660876445589,High,1.6540006123828146,4.748612025303063,3,4.345550972499091,5.859789828124415,2.545971985577923,Low,1,38,60,21,3.980419505272158,False,13.639179265064037
B7,S4,Koramangala,36.949133987392216,43.046725493898755,7.356278192644317,2.879956931959766,10.145262405432874,20.889209610589628,56,7.739874471154977,Medium,0.8038007769660804,2.1284464244143906,2,5.069759569819314,13.986531871060341,1.4759511761301534,Low,1,70,60,50,0.5123794799926444,False,2.9430666129135767
B5,S4,Marathahalli,5.068331793736314,16.70075868954713,0.61,0.7317531759246485,1.8186989228075712,0.47078058975537596,38,5.1351467502128045,Low,1.5427357953665806,2.210422483634815,3,5.691105751116939,10.477657968543348,4.934167051071288,Low,0,10,60,41,1.9824155899819123,True,12.901453589520653
B5,S5,Marathahalli,35.05577563636761,37.550980887031486,3.21546006381321,2.857446530131457,6.1608956384474745,6.830014986820476,14,7.916854472914476,High,1.6201677677284947,1.9152463054261553,3,6.586511307154108,14.248546027595651,-0.6920194713622507,Medium,0,12,60,44,0.9629881039492302,False,13.414575685215025
B3,S1,Whitefield,40.54259314823646,45.44141068986345,8.039441348352216,1.4424626357367467,8.64354446682934,3.8101846126060956,48,7.2004568617303,Low,1.1595985943659541,3.7583154812495096,1,5.376019431430437,8.731658282711331,3.7129698322257223,Low,1,42,60,24,2.3038843076887123,True,10.403317697251731
B4,S1,Shivajinagar,14.648407121699945,27.23273277798589,3.710358306376708,1.7240557977744306,6.077809605377643,4.490887030749795,44,10.594476768077712,Low,1.9226786722426634,4.13855965787573,2,6.601720511876595,5.233211696072615,2.0973719252552128,High,0,45,60,29,1.9950741584507097,False,14.407847785406148
B5,S4,Electronics City,38.88290240868412,41.04037291798271,9.713938562462399,0.9092135327520436,9.812069310610386,14.120117053512146,65,3.337433651337322,Low,1.8967978112476584,3.657573659236067,2,8.954890758649956,13.1953090664442,3.29573052819695,Low,0,40,60,27,3.967461701455373,False,6.450634940005114
B2,S2,Koramangala,29.42761896055422,42.29459308098726,5.2317213221280605,1.3397571340855876,6.978197162148363,4.403858481846989,19,4.251723571225947,High,1.8256695129421228,1.5994196823411775,3,7.0448461279804455,14.190552664420675,-1.6320721127418691,Medium,0,34,60,19,0.9267467621864397,True,1.4356820398454775
B10,S4,Electronics City,43.393869057282735,52.714321864526326,5.808105871258576,1.345512663774343,7.982968113648371,2.0176195292047607,21,3.5819981860269325,Low,1.895639717664549,1.3140448728429757,3,7.284520311238336,11.361171943166807,-0.07145661095063094,Medium,0,70,60,50,2.1638654287818766,False,6.396773200705944
B5,S4,Marathahalli,28.868661587758528,41.12511994289302,6.503027500812348,2.1595172459007443,8.869895003705064,12.149334312609026,24,4.8226817961974575,Low,1.1655341775879802,4.119685266143181,3,8.2994347516169,14.70250206325096,-4.495315289183877,Low,0,21,60,31,2.2823233426251055,False,4.609559743103157
B5,S5,Marathahalli,58.91394326867987,71.27674818959497,5.597533975123356,1.326097176147547,7.507031215879984,20.13789653239639,88,5.563270336982208,Low,1.4941651076164688,4.944999425887538,3,9.217156499903979,12.359817062286263,-1.1354358599942627,High,1,64,60,46,4.413786507988944,False,7.076159758348803
B4,S3,Koramangala,19.189217208050792,26.884526162334428,0.61,1.805997186591183,3.1011685913465628,17.66671739262301,11,2.9470430208890654,High,1.5339414593049958,1.5314469937100998,1,4.252766421717971,4.798719378556881,-2.566167207393911,Medium,0,61,60,35,4.087301262175901,True,9.456147409582709
B9,S2,Whitefield,4.350929780253749,19.273657218239226,0.61,1.9623404679333418,3.114861376919872,20.291165161658697,23,7.712617441272705,Low,0.8376632076762381,1.4660961899630167,3,8.533965428881599,10.647499484068115,-2.906717100871943,Medium,0,31,60,28,2.383716278227857,False,1.924637522284097
B5,S3,Electronics City,31.298291795439102,35.40206439192688,7.2147815257431285,2.158989337070786,9.24908694363987,24.431374769000467,21,8.2961335339484,High,1.758175801345692,3.863384977407667,1,4.350948266647415,9.348980019328854,-2.2381371007444106,Medium,1,12,60,35,4.767729918226775,False,7.165095036503172
B3,S4,Koramangala,50.610332327567015,57.8379260177124,1.7312167347261855,1.8486356761312341,3.6595132216619457,27.249924382570345,36,5.296717222351088,Medium,1.6242645423108781,2.574056050654483,3,9.846151597695332,6.982044373878713,2.030286165379459,Low,0,36,60,20,4.151027656406804,True,1.2338852867619228
B1,S1,Shivajinagar,3.91395967604921,6.927310578651154,2.45062829424129,2.53559037615653,4.230671896171558,13.92539266661615,65,7.355446893754566,Medium,1.7307498897126012,1.7611003689347577,0,6.086060039887,8.533919504879517,4.320181513247281,Medium,0,32,60,17,1.8824377407043573,False,12.758655363791918
B9,S3,Marathahalli,54.44107629101214,64.71916240647971,9.77221240625514,2.452921531659866,12.203937854793022,26.248329555459442,29,8.483784463133789,Low,1.367798057880886,3.246773499405899,3,5.141927338936106,13.589210149118129,2.5754935714388942,High,0,17,60,36,1.0356196007438212,False,7.523294769117892
B3,S1,Whitefield,41.9757871690641,53.35880077419562,9.54098506777429,0.5,10.493544659358985,18.59086466149,56,7.105502091354261,High,1.9520221016310266,2.8259494266411336,2,6.719008553808399,6.782109844402505,3.1041261314098687,Low,0,25,60,25,1.0841250139964573,False,10.06526582218664
B10,S3,Electronics City,43.52493784718708,48.154329257079254,6.358646621106011,1.1291986206142868,6.682760342723581,25.433269593563523,44,1.0137526576374931,High,1.1940132135841337,1.8987779671214233,1,5.075958140047555,13.724031736538866,-1.6200949992223057,High,0,10,60,29,0.9156040620766794,False,4.838906470843427
B6,S4,Electronics City,7.458278208895106,14.30372537173833,9.518066239515893,1.1268901367023423,10.770752779849104,29.623517862810377,34,6.002144963782509,Medium,1.4581837353150982,1.362195241166272,1,4.305544645760206,9.253556207090305,4.064471318940434,Medium,0,70,60,17,3.702747162772569,True,12.840677045649265
B5,S5,Marathahalli,44.622369719001505,51.75752142917956,1.572468654631793,1.7961294809746158,3.163130597319478,29.13359221419219,22,3.3796851956443827,Low,1.7682207213665184,2.1025769209691094,1,6.4860886505897595,8.771011077520708,-0.8865920958497835,Medium,0,44,60,19,0.7082442973186207,False,2.474263248469864
B4,S5,Marathahalli,56.87176629809765,69.52393827926969,7.796478733877097,2.2406725531684955,10.7367000266773,7.068631099524382,56,7.526996862819354,Low,1.952497024551663,2.3741317783259666,3,7.498970268602415,9.077725594323551,1.5775746502620214,High,0,26,60,28,1.34786515345463,False,13.73651006083924
B5,S1,Koramangala,1.339372373863057,4.041887074385787,5.88875206512022,0.5224870166772135,6.483790978739248,19.26065326009519,87,9.473393401186577,Low,1.882754346488507,3.752692128106732,0,4.235571526219445,10.23028152534728,3.870605617272078,Medium,1,26,60,16,1.1705384453524301,True,6.69186104793123
B10,S2,Whitefield,1.1166609813694417,11.255393380950656,0.61,2.303603280948121,3.0776511351357185,30.399889997792247,59,5.293892328846867,High,1.8351239420023315,2.1343670653155464,3,6.7774461304283,11.117770203928808,-2.3559228594404926,Medium,1,26,60,33,0.8763939076247016,False,8.726531952988042
B2,S3,Koramangala,28.51310054234574,31.631277804782204,2.2043561200923514,1.0045491367928723,3.1228083592289053,29.094360121487885,61,6.429169815308631,High,1.5651839406582775,2.227818007706481,1,9.238524371288138,14.780232042346192,-2.5350804556664763,High,0,46,60,35,4.701864358623793,False,13.612318585834537
B8,S1,Shivajinagar,48.16796589035552,60.04031469988497,1.888361989384109,3.685106911539016,5.3978895069811585,22.58407864629173,35,5.333435811718892,Low,1.3820632017145673,3.4297150436846033,0,8.67133275946923,7.292701029083018,-2.889769236611597,Low,0,29,60,30,4.3236766545107805,True,9.349229429343726
B7,S3,Electronics City,24.96482863012996,38.8477086582528,7.646292791438121,1.6377989451465984,9.472107068382568,17.551010038733075,47,6.760714314136935,Medium,1.160534455460027,4.618693750126947,0,9.218944053322188,8.143757226575149,3.806235159750223,High,0,28,60,21,3.7102163444858682,False,4.0837261445730375
B3,S5,Shivajinagar,44.7990859702557,56.162276180330466,8.249814212270145,2.8788838290758423,10.335997722876467,27.78186788810037,54,6.297031253135548,Medium,1.2135005535915588,3.9927749057406454,3,9.889830587723758,7.957904249954968,-1.324741653594538,Low,0,37,60,21,1.3907740237202757,False,11.048190141564437
B6,S5,Electronics City,14.745286279666981,24.18939764646954,0.61,3.3048357653906155,4.3160868277196265,9.820313454679113,26,8.163913475706648,High,1.8679145806262079,1.0758845859630068,1,5.600930600434357,6.184485781429704,3.3857542147251234,Low,0,28,60,36,4.481245727400296,True,10.326566659908261
B6,S5,Whitefield,49.804385892334636,54.0261352296295,8.655228818540067,0.5,8.446077364453139,4.281768067065545,42,5.851987781882777,High,1.5494501568077739,3.1868154884115834,0,7.858876856322498,10.787582924951273,2.9835171546397676,Medium,0,35,60,45,2.1027702759884357,False,9.191458601524428
B1,S3,Electronics City,13.451193044535401,23.09506120165879,6.873497047402873,2.42166910407719,9.431894284378286,24.367626342357205,37,8.132237196309413,Medium,1.7355093152090526,2.0577998030363935,1,8.986933927336072,12.470942145825315,4.711995679160889,Medium,0,31,60,16,4.333942481831468,False,11.472051085564168
B4,S5,Shivajinagar,15.789074204052715,26.54038650314091,8.17303538720586,0.5,8.260419794800088,21.58082297656656,23,6.013804294569655,Low,1.9759282862869352,3.438481135195524,1,6.579955240145841,10.303777243686245,-4.093755632797851,Low,0,21,60,24,4.41906067235266,False,12.083181695429623
B6,S4,Whitefield,36.20579150968602,38.94043374170478,8.170254635678678,3.267681017646771,12.502987786485928,19.95250959905058,52,7.871374570985514,Low,1.2623099361275125,3.2489527713537085,3,8.472581601795852,8.294564839021124,-1.6296737344823886,High,1,44,60,32,1.919926718284346,False,1.6504606811067348
B3,S3,Shivajinagar,45.521253278896445,56.17134241185636,2.258049771739031,1.6749613131199854,4.183590674163189,0.2076673253277323,63,9.11395310005588,High,1.3096564120120635,3.33567351416926,2,7.840207743652785,14.637495592948,-3.213522124416417,Medium,1,46,60,7,2.7370886156789576,False,14.775629814553234
B10,S5,Whitefield,36.95016635109902,46.703632781210594,6.1277430962786,0.8262476317091083,5.621622896153879,18.969615417710823,10,9.217900654639633,High,0.9044776439755606,2.9577807249249912,0,9.81242493336848,12.267199949546002,-3.41147923840344,Medium,0,10,60,32,4.939054573191925,True,13.998297717219526
B9,S1,Whitefield,42.47155201641832,47.29910488404413,5.961383328931069,2.3517636757921867,7.8698636379692966,3.1794230010173976,29,6.943762079634954,Low,1.6464022601735615,4.2788464910133,2,4.077621353652136,5.981507298454269,-1.5788692110804927,High,0,10,60,31,1.2997070527347825,True,12.531416326645768
B5,S2,Koramangala,31.037789753404393,44.686526690878196,2.5887530099298175,3.1023349110495317,5.498121357721567,1.6408545346071426,69,4.818623458616511,Low,1.0595077750735429,2.935167624518871,1,8.349187692042266,8.416597905219598,-4.670647021701543,Low,0,26,60,35,1.7875440852070423,False,7.296283014979635
B9,S4,Whitefield,43.25674042024956,51.228075863194604,7.47294301834553,3.900298297186345,11.034734956213157,13.264262916402764,58,8.680867911691657,Low,1.4567944908117794,2.838463983487799,1,7.945329255000033,6.52802462577549,-3.9506578148559566,Medium,0,11,60,41,1.817374213341529,True,5.084432355376347
B6,S2,Whitefield,17.65461456505649,25.85124656011096,0.61,2.0987546034410607,2.7751725748788068,10.690230877394704,21,7.397094666465317,Low,1.8074264668666544,4.119854099726679,0,6.189205655922468,14.508152752344449,-1.0797294392102295,Low,0,39,60,50,2.6399877890107124,True,3.7472486470666175
B4,S2,Electronics City,21.40387968673833,36.21634987549483,2.995845221891649,4.100920475674144,7.103216345349946,29.960613741814264,38,3.0980094823638775,Medium,1.447291353535984,3.113971558756472,1,5.370597896517872,11.7355105655165,-2.4763831825448035,Low,0,40,60,21,4.131856203164294,False,11.735624788103507
B1,S3,Electronics City,1.1176613114635403,11.7782287221312,6.680719059718029,4.091237196597751,11.409947123930198,7.764803531919709,57,5.078277851604051,Medium,1.2041481390096327,3.5512228639027215,3,9.332976653307693,4.063868870001669,3.1346239313472424,Medium,0,25,60,11,0.642053733844466,True,8.963204884372612
B2,S4,Electronics City,0.7742518198509463,11.371292870493063,5.7596469865771,2.646822568844312,8.259103270774057,7.130194536095759,10,10.487100454473378,Medium,1.1700580482316822,2.450947472483506,3,8.667659816964555,14.724895117955667,1.9311105954705718,High,0,23,60,0,4.227468107417356,False,5.138601042951843
B8,S5,Koramangala,6.240040549827642,11.861620164716602,3.2424231773845054,2.243599041956747,5.445009894039129,14.843357179833022,37,4.83390342036721,Low,1.880407380128645,2.55411509094808,2,5.669043519251942,5.9890786426761125,-4.780989240736321,Medium,0,38,60,37,4.957318019525957,False,2.621928536219146
B1,S4,Whitefield,35.82800911304564,46.838727390562454,1.432914532881005,1.9934326593155653,3.0091590363192013,20.77073534517396,43,6.573449528948235,High,1.9069718405371756,3.509106562386057,0,6.618107943779135,11.202387813568755,2.002844320692974,High,0,17,60,19,2.821949149868858,False,6.007721075742087
B5,S5,Marathahalli,52.6910045928418,67.11178842791726,4.467143606409527,0.5,5.216604614009601,7.267778804324904,56,6.138739888059545,Medium,1.014849486140915,1.9675852162377918,2,9.5817988925998,10.312697498417833,-2.5651752339417913,High,0,28,60,50,3.790806737296497,True,11.500477371256654
B5,S5,Koramangala,27.642331615282295,30.621391820224982,1.2565666084394445,3.240024967706411,3.592420549133738,21.813970687595557,41,8.875066414826767,High,1.201206536498283,1.9061145809079973,1,7.692861341571332,8.306488984749116,-1.5396949040546826,Medium,1,51,60,44,0.5002165575244029,True,8.70536529431722
B6,S1,Shivajinagar,51.405833252367785,61.33195707033786,0.986387048275478,2.2675845318727412,3.6743810329860747,5.210677749308252,49,7.713327090408749,Low,1.982578100685922,1.3007862168383166,1,5.434572357919691,10.934691111850228,3.0681168374807193,High,1,62,60,45,1.1409918522459597,False,10.820287931784675
B10,S3,Marathahalli,38.54158942300669,52.072430275342555,2.363875665273733,1.2268526699071742,3.4237017941524845,17.952841562089517,18,2.5558868837241078,High,1.8981198891294353,2.56827221220949,1,8.214982700943471,11.292954860387908,-1.1770298503903764,High,0,52,60,35,1.3159286423694607,True,7.145019210161499
B6,S3,Koramangala,5.225655053727298,17.403373896656582,2.8465526702881006,2.080195773992428,3.3918284083611097,29.27141816874091,49,0.5,High,1.64668184249068,3.293303055556254,0,6.246867389527525,10.219870068666301,2.9720657170603246,Medium,0,48,60,27,1.7800752139511804,True,9.046867439411791
B7,S3,Shivajinagar,32.76755714213607,39.64179204472048,6.2408209570047,1.5544208596682358,8.395420362716772,14.434261683133622,42,6.5718667885023105,Medium,1.4261472934933592,1.646095689197045,1,7.510733950342926,11.977204362553291,1.3539955747911225,High,1,38,60,31,4.112748699125934,False,10.220332536638598
B1,S1,Marathahalli,48.09050236400855,53.12692403861613,2.939340800426943,3.0361976518428873,5.943327352481236,17.84178864398458,30,4.120850199425027,Medium,1.312572710131974,3.3479419320271577,1,6.270628528290698,6.456070396256421,1.8619150048460211,Medium,1,69,60,22,0.8623235869633994,True,13.901268692723896
B7,S2,Shivajinagar,43.159353228283216,45.96958475927622,2.0376610216686144,1.8314901402212285,4.035320863307022,29.12182413019182,63,6.1866969644419685,Low,1.190737408552955,1.9748467851247433,2,6.681364960339456,14.01567610925207,-0.08361283885950233,Low,1,32,60,25,2.36087824542617,True,12.006465468939474
B3,S5,Marathahalli,18.78407935875401,21.224056179583048,4.883927987538149,1.7615537650204915,6.761519850809953,21.97941099806107,40,4.609858667758316,High,1.8770700918633967,3.4406123355965543,1,8.277038128895802,10.697385752444225,4.836750063478135,Medium,1,38,60,38,1.1066405090062166,True,9.192312611046866
B8,S1,Shivajinagar,46.68541343092444,58.66899088552714,4.131929862358694,1.918538882627691,6.050879059157901,12.114776655324448,55,1.9291647758872639,High,1.1658415911289355,4.465351587834208,1,4.744260995406186,4.11287131244945,2.219496034745249,Low,0,16,60,22,3.154471029126639,True,2.095358494079867
B5,S2,Electronics City,37.03597722801856,47.46179882526045,1.4503175609288466,1.87421049297246,3.7317255686407336,16.369635601120418,26,3.914381175910786,Low,1.4868972535675966,2.9466744680353605,2,6.374523101341571,5.38720979470487,-0.11106616878760267,Medium,0,18,60,22,2.9110849078412486,False,7.849815279665176
B1,S2,Shivajinagar,29.771156063330164,40.940173850117034,0.61,2.0120812989914634,2.5192448630038915,24.001167498462646,54,5.583447238508186,Low,1.6901113722691568,4.507357624300743,1,6.444062513021123,8.76474041281917,4.22323061478669,Medium,0,52,60,6,1.5348082293814345,False,6.593200172655425
B1,S1,Shivajinagar,36.67527038536545,38.94090154429528,0.61,3.884395693184487,4.5525463607117205,1.7178156373255482,16,1.0230477232646837,Low,1.4936481339545602,3.0912237986892537,1,5.887074222235679,5.515797492483898,2.423763828726379,Medium,0,49,60,14,3.099099469468859,False,5.048812424874067
B9,S3,Koramangala,51.79825718612361,58.54093073495132,1.093594378167146,2.153236320942646,2.335563527266491,5.576109350438564,22,8.293255406221288,Low,1.7559544544807646,2.0880122237247565,3,7.243143153633094,12.438884631889897,0.5367304167961082,Low,1,43,60,28,4.195139571044058,True,1.4008438662709812
B3,S5,Shivajinagar,19.09540665798724,34.08914236638813,1.8269118788923397,1.1210183615373221,3.0306714568335975,15.806813743714802,43,5.987072309308418,Low,1.7152013796651704,4.396652280574482,2,4.967420850607874,4.167447186406399,2.008024813019439,High,0,47,60,31,3.4811932821595635,False,13.923852470768017
B8,S2,Koramangala,21.820086806230385,34.11473951736278,0.8064661501940757,1.1344372098237583,2.013604117302118,24.491603116668987,44,5.459984161759481,Low,1.3789992498388952,4.294113503924988,3,8.94599402641149,11.94407473723242,3.5487771680758193,Low,0,68,60,30,3.8174842239662317,False,10.817821785449931
B8,S2,Shivajinagar,50.81540508658771,56.47223742845489,6.221447862420387,2.012271047657285,8.963771863201572,22.275657383299336,13,3.446654675227089,High,1.763975307661017,2.5766247205357833,1,7.878532324693354,12.380582473491131,-2.688846951518883,Low,0,29,60,49,3.436061668195791,False,7.586509756646434
B1,S4,Whitefield,38.18670167092543,47.66947240489377,10.912908387539224,3.3598315870043023,14.08716893606609,27.407947909051938,44,5.3555486468871685,Low,1.8933593729485478,3.0056262308377715,1,6.340282390983068,8.80077885644222,1.6999587352927845,Medium,0,45,60,9,3.1628795299886936,False,11.622092145094857
B9,S3,Marathahalli,10.296752876938537,14.357865004680075,7.335149043793117,2.934498412445896,9.544410751511407,2.0886717829204255,26,1.1522634562911742,Medium,1.199646108078408,3.3413221675602482,3,9.523696505353872,12.31102498425496,1.7450377876623762,High,0,10,60,24,4.68699683756089,False,5.038187331335451
B2,S4,Whitefield,48.94509524742689,51.74333449826652,6.108076605807688,1.6771137353445895,7.736147634954143,13.399262690070458,62,4.861238734363322,Medium,1.03664239862124,3.4258547407022597,2,4.785166397947963,12.773836661529874,-2.914066799874421,High,0,28,60,38,0.5416426409763356,True,9.741498700141793
B6,S3,Shivajinagar,32.28633951355391,37.33991167118757,3.7446854285652895,0.8965984199885797,4.235048932407702,19.797746948282953,28,6.555558943628442,Low,0.8173864167141,4.0030350411294275,2,9.416157867534755,10.337833415395536,-0.5333227553858455,High,1,54,60,50,2.818758308504384,False,14.154948681694094
B9,S5,Koramangala,3.04701835420508,12.969163278824208,4.395426275072658,4.82787840875679,9.380246569891433,15.72139044568205,10,8.00138423320064,Medium,1.6431211601477154,3.454709506707582,1,8.78623944092426,5.211690035375895,0.6899583470367148,Low,0,31,60,18,2.2294293595626726,True,11.799190904211134
B4,S2,Whitefield,5.422412278349036,8.474364636632867,0.61,2.286678483002877,2.353452433478587,4.537120182106788,61,3.1373505923096405,Medium,1.016283929544164,4.719722651502815,2,5.833306685339281,4.498337664672855,0.8604880841242704,Low,1,43,60,40,4.171570638716556,False,4.200218821867436
B6,S3,Whitefield,34.69070889975739,37.49004641234424,0.890021200851074,1.97662547438374,3.355622566367976,30.234054447986853,67,9.190267559180118,Medium,1.7555622757079374,4.618364063412674,2,5.740921809759848,13.567511795418742,2.475781194759751,High,1,47,60,36,2.271622790288789,False,11.688449471471548
B7,S1,Whitefield,46.97652245272153,58.62424866584182,1.2175415528075222,1.3239664069190367,3.276141617245222,3.9691333428726363,24,4.892919665810076,High,1.8551223513037616,2.390611790333187,3,5.342053588638722,12.495542497490025,-0.43546596804271687,Low,0,29,60,21,1.357525581285815,False,8.86914662010502
B10,S3,Marathahalli,59.47824356466666,68.39222964833598,4.407186367836488,2.1008873609556393,6.347507491297401,21.945785502961748,89,5.90679845668809,Low,1.8703129737512671,4.761667170530105,1,7.938182864806041,8.295262845787175,-1.4928328250783416,High,0,45,60,44,4.8239426080397,True,8.350744909221932
B4,S4,Koramangala,56.81033293050884,68.26056520171137,5.014851038601406,4.778533467390163,9.65216025521147,8.819721016093073,53,9.435886896552034,High,1.2498918056107975,2.7217520260459223,0,9.68831525752523,14.412127224252318,3.177512472399041,High,0,63,60,33,0.9066638683061516,True,8.885290964252517
B8,S2,Whitefield,24.56321020898695,29.568365864487912,4.41006056776838,2.5408012429854896,6.949059551697145,6.69142600049485,47,4.93592189530904,Medium,0.9318385733832442,4.87658872383298,0,5.322337027482728,9.058429725200014,-1.727568709999515,Low,0,38,60,14,2.720565471748732,False,2.153069845315928
B9,S2,Electronics City,42.66666804303448,54.73335306339512,0.61,2.0761261909797453,2.6549852790269206,7.162892960106188,20,8.384790886249627,High,1.2781642938306266,1.1125731241836583,0,9.073593351361971,4.6220271330383875,0.9201966704213227,Low,0,31,60,28,4.358005902152946,True,14.7969477994892
B7,S4,Whitefield,23.95652304093463,35.654066058152004,3.116562122736193,1.178988461537028,4.235243999454777,16.80853032250792,24,4.501438043760814,Medium,1.9465230149523938,4.525295839213152,1,6.099856185869086,6.541600815000587,4.861768872228465,Low,0,70,60,25,4.92939135888141,False,11.386350356524371
B2,S5,Electronics City,49.15717417704619,61.12198327290379,1.1487089501272596,3.0857837321690753,4.6807085973785085,15.128049652442535,46,4.966105854166659,High,1.22619942966885,2.1173240741213624,2,8.671250890516706,13.613528350220793,-3.4467003268181196,Low,1,24,60,43,2.45584238726844,True,12.35510292826713
B2,S5,Koramangala,57.2631499158763,69.32701697251663,4.903550614171904,0.9526592525503093,6.52059322066121,1.3599893809588037,36,2.218115832191481,Medium,0.8908794049513707,3.8609718284845433,2,9.981465335786636,12.457407977587952,-1.1742629418439332,Medium,0,23,60,23,4.100301843129451,False,10.88506842170841
B8,S1,Marathahalli,15.303567148168495,18.53712642627876,3.2467365854049053,3.646058994438996,6.01068430052655,17.60503900825367,10,7.618784758862843,Medium,0.8190493061526174,4.147861967869826,1,7.533024816050988,4.43140351408016,2.1546026667474747,High,0,11,60,24,3.824289974580813,False,8.766448253646958
B8,S5,Marathahalli,59.8474997303759,74.4480130119467,3.0645657660347405,3.6811982283319944,6.479516365590238,12.675917949238972,40,5.169772431755932,Medium,1.1949384954737927,4.084804116146534,3,9.098690192441383,12.774743233297453,4.8678994557008295,High,0,26,60,35,1.9994572539122228,False,2.0562990967152905
B2,S1,Shivajinagar,56.74747631650222,65.73340575938042,4.250881709327874,0.5,5.523048452813492,13.740411874977907,59,5.878816601469736,Medium,1.7309952220576834,2.255610212668829,2,9.591527585432853,9.048829576281356,-2.5584034376937814,Medium,0,27,60,21,1.8262952409951112,False,9.92795993441399
